"id,age,income,health,smoke,exercise,treatment,outcome"
"32,39.678846981179575,61775.253016851544,49.57732001565207,0,2.1160101010779986,1,75.23862343254156"
"33,41.75675558790469,47949.59350851459,48.13851781034351,0,2.7797904703659224,1,73.0408854465721"
"34,64.35442044848554,59427.981467630394,37.51336575237373,0,1.242576629597245,0,70.34773261162816"
"35,56.359419699965244,56841.97589470512,57.854825898295765,0,3.311039065368078,1,83.0586537534329"
"36,56.215856488039485,57612.75792693408,43.48047845976615,0,0.14372458665884258,1,81.9788086998674"
"37,49.43910735605269,49254.08559448881,48.99972141058664,0,2.7105099195663804,1,81.27815568065039"
"38,31.592075892825186,50415.22418899984,64.80183076881865,0,3.919186153676953,1,80.5399137382166"
"39,44.50210674507145,43795.99410328961,55.08763331049305,0,1.9406593127251734,1,74.78577178706875"
"40,56.64586151536056,65701.01160860748,33.71745952284826,0,3.7164302036574,1,86.99774825319292"
"41,29.900824447592544,68566.53942887053,32.304897636475275,1,4.1557327121208925,0,68.28751580689296"
"42,52.63863848247917,48440.73074811992,49.35689549880754,0,0.0,0,60.88502211340077"
"43,72.8713107031532,82809.60144025568,37.87259385125195,0,2.8486370964242576,1,97.16718244193116"
"44,57.74179975187678,55280.97828836927,56.48546747632998,1,0.12422657237172485,1,82.17199998207617"
"45,61.968349626743844,82952.78435694841,50.42263064964979,1,2.881791554429054,1,95.3023790312191"
"46,47.62006500530593,50368.09239252595,51.65384769023863,0,2.9928287890186733,1,74.73142268047327"
"47,56.615183385179876,29601.333351008467,42.93256818357647,0,0.5174560140891615,1,72.46847714991118"
"48,36.385761427751575,66032.96737368527,67.41383655286705,1,4.924838362079866,1,78.18541151951138"
"49,54.55036574809472,63728.17657678481,78.42593728010459,1,3.286015807634625,1,88.96191890094246"
"50,52.85265760872916,60515.906929613746,47.21415276243285,1,2.1509765679179647,1,79.90805578082333"
"51,48.47893408845196,50366.51282334016,53.530392484150006,0,4.465379427498519,0,76.98765411188324"
"52,60.79208903662198,59481.41661771271,50.97417343064313,0,1.2043867793576832,1,73.22807451390601"
"53,38.534581945831334,52331.10813195709,47.40313136558931,0,1.7708289664816828,1,85.01958485014393"
"54,42.75530980231605,55464.75650502374,41.67929532267203,1,0.7005444763301014,0,65.21454751748787"
"55,46.14554449629956,72624.48383647612,39.15032012519523,0,4.801045196539334,1,85.60778786139315"
"56,32.64466834692719,62763.2584429514,38.64402734474476,0,3.3323463714720036,1,82.00984140397887"
"57,47.723183325602974,69149.27080997966,54.052400255491456,1,3.659401789848495,1,81.87415352442747"
"58,24.372835044553838,56521.97240061315,44.803255217963645,0,3.3010012339184756,1,77.32522844532389"
"59,57.56345441313851,54869.739812928376,24.2170714985947,0,3.573767761144585,1,76.8751242490466"
"60,45.55964839879159,42697.76203667035,54.44858220598322,0,3.0780777138959894,1,70.59221417076816"
"61,38.749285153154844,54449.45081147704,49.61738717535844,0,3.2709213427074415,1,80.70587566557512"
"62,34.98751665245854,10183.281666162919,63.46673001401146,0,3.1076034362229508,1,55.550319604171804"
"63,42.18505164456975,51146.67050541547,53.731223970910094,0,2.3914081944307215,0,62.74932874714033"
"64,53.259116529268965,58771.887342137416,35.21326403689703,0,2.953375234785331,1,74.33341052887809"
"65,51.572867744850726,68455.10481405233,27.70323359270019,0,3.273594573261678,1,82.63855095890865"
"66,36.53354463265847,55969.83183712565,42.80527615662063,0,3.1105491195521306,0,75.08773664237742"
"67,34.84752392846839,65215.10313367499,43.74892579306347,0,1.522227892246683,1,76.55890775959934"
"68,52.88278447583577,27303.170079146315,59.431592010001665,0,1.6550133313915907,1,63.87539081841918"
"69,36.33183114461965,59147.44721689575,49.91129067710427,0,4.082841433916391,1,81.52804488076104"
"70,45.718917288954046,34807.458106298945,61.33688498098509,0,2.693005954116598,1,68.79529756571063"
"71,46.48505571029133,41875.44726511001,36.75166944297365,0,3.5847253470359406,0,75.40723692145014"
"72,48.74474558072086,57192.51678204208,59.65264384380448,0,1.9078800902776036,1,78.46514551972972"
"73,55.29924516218246,79143.95981810332,57.20989153430919,0,1.52685412335347,1,90.0850834732292"
"74,29.84444475759213,65568.10145205088,29.817658885688036,0,2.156403387468287,1,85.65565169055081"
"75,22.066088096874147,60273.464957056756,63.22617841260772,0,2.777434929228587,0,73.16083206520725"
"76,38.19063262525978,59707.04415799347,50.93458491766353,1,2.3348597007155876,1,80.73620659408274"
"77,66.61834089398623,49295.566601932995,53.92044503868506,0,4.293933523105714,0,69.00957011522638"
"78,69.26608920104854,51840.24879940975,41.35103887571577,0,3.1795233015374613,0,80.326469762995"
"79,66.97412562679065,66410.64068206196,62.752470129219724,0,4.848938618561858,1,86.642018353782"
"80,42.684223586871724,39219.592223332584,38.141476707611304,1,3.404408154071417,1,70.47133524913495"
"81,23.614619016182054,68895.81075424532,58.32092018373946,0,0.587449182080189,1,77.16050060751039"
"82,18.0,54172.39399321721,58.20607475908671,0,4.056041606458555,0,58.07977486891994"
"83,37.63154206140707,72383.35612304349,40.258325718277774,0,1.4904483775300452,1,88.01693411856795"
"84,42.62311643820768,74416.40185848124,69.83373599422575,0,3.230533667211339,1,74.8729573354782"
"85,60.60750481267151,34903.7398124139,52.31528480217519,1,2.225315942336155,0,61.77388495557703"
"86,55.41366551450935,51276.28855159173,56.53892610271024,0,5.142711034464186,1,79.14174762830206"
"87,47.72886094789945,47167.08468089064,34.72879204664244,1,4.439597927430135,1,88.39122427024756"
"88,34.3218627487063,32809.080523902856,71.17730003008565,0,2.258179358298242,0,49.20410582750224"
"89,33.47064530106132,44512.00085685884,37.754430597749106,0,2.8726423318788883,1,68.944462303431"
"90,48.049532244857225,96618.8376789801,60.248864327659305,0,3.2445980696492174,1,95.3676844583889"
"91,53.36461174607672,69142.6484431866,40.05228282068305,0,3.8634140715616105,1,85.09660512178576"
"92,49.70257514694701,88759.31952908631,43.81011197152317,0,3.0291519123250126,1,90.14958390213901"
"93,32.584824484720144,72436.47660027504,57.88754043885447,0,1.9751051006191331,1,83.4082176220665"
"94,52.80801154550503,48872.35258487287,60.27552713675157,0,2.282441360799947,1,70.3578816327909"
"95,50.11093160521693,54273.43204988936,37.28715750885898,1,2.9955182036232086,1,80.90284493835071"
"96,32.15200312571786,68826.54270360462,60.90472169056994,0,4.234456978764691,1,72.52595626663751"
"97,35.58814835639693,66562.59305209554,60.44980495133194,0,3.427837860536044,1,82.79727556552048"
"98,53.2619516947388,51339.86976437499,40.62046591155108,0,2.2265850733849843,1,74.641627662614"
"99,42.18590957824931,37350.1024413119,65.9864759359111,0,3.64837277770979,1,77.1587698703007"
"100,64.06976761963749,109316.41781083107,35.43142371751962,0,2.61301516112184,1,111.00051136836018"
"101,51.013551312774915,57882.75491485791,43.75227417222385,1,3.890408005186841,1,79.71152265761835"
"102,39.16042574172877,55113.9166022607,54.790026240919886,1,5.527010418328605,1,87.33684719544719"
"103,44.87753279530881,61700.01695857953,41.46433715297394,0,2.6411736290564507,0,69.7001175630558"
"104,45.76060071165262,56359.07116033457,52.63819085679341,0,3.801605159726371,1,75.33034004743473"
"105,36.259316241099484,61840.93361558225,52.41076078803295,0,2.2546066679622703,1,88.89550856564075"
"106,34.04894162186848,79304.20929174629,48.12925730077279,1,2.8877362328087024,0,80.04064908880235"
"107,53.41667872571399,58131.77280470364,58.32400538590559,0,3.0295622868721015,0,71.0402194369996"
"108,55.14327956450515,42559.34341008358,47.716392073423606,0,2.8063163399556195,1,78.21900576794168"
"109,52.2453776346355,57575.34308282084,52.31541068813806,1,5.463013688775024,0,73.99616112326274"
"110,63.18381713188562,53033.973278851336,61.464718774879024,1,2.6934069253216175,1,79.3405995252788"
"111,38.49872116786078,81358.48405870277,57.9068621002584,0,3.586851538784868,1,82.6305728347551"
"112,65.09124919285357,77566.78597106357,57.86017290814208,1,1.0699131306765677,1,87.03908612644571"
"113,34.188946577350166,61612.87500646198,38.508203977832196,0,3.4319965633696103,1,83.92591902830786"
"114,32.84777323957809,40818.96217771115,55.24792575501322,0,4.142054592352247,1,72.31214874049002"
"115,23.880493414209,41611.616048400814,41.21501209030495,0,2.472402657420949,1,75.5222466923699"
"116,39.65045623407819,60226.8489237683,37.18585020221974,1,0.48977785895958714,1,80.36588259941675"
"117,38.95533195804656,65044.84453981921,49.28293653715031,0,2.961348231172675,1,77.89186800624344"
"118,51.311247363055806,54380.657710109175,40.9570481334841,0,3.017183850385528,1,72.70127511149707"
"119,47.92669129944541,52797.456236891485,57.906177188399774,1,3.724075050744304,1,78.10501916564574"
"120,30.684319547770357,51108.011502320296,58.14535459695324,0,5.010903035413434,1,74.89921674351295"
"121,40.28728513889019,59649.09059634081,30.97373763568558,1,2.6199463493996933,0,71.66593088005352"
"122,40.54245574694777,24258.564718904025,41.7169746042311,0,2.1437118763397196,1,61.88195266951451"
"123,23.688213036457288,43480.10056845435,35.40213328082001,0,1.8330821986285568,1,68.15036566115593"
"124,33.22863927583957,50594.23731828974,45.37370723407109,0,3.1980786170315993,1,81.38437033649969"
"125,35.75023643263093,78112.54792427881,54.551756698688244,1,3.479354258818502,1,88.34454106316892"
"126,62.20350023785136,47792.79537106606,47.577119018216116,0,2.4543446056374156,1,73.78730852958502"
"127,47.29740859148823,62707.022127468095,44.10240759332865,0,3.7786827457257894,1,82.92370495039178"
"128,52.94602504736999,63398.14126396494,63.00176526813139,0,3.4653840768191757,1,90.32072248678672"
"129,27.016374034209456,79468.74758491144,26.951428274037113,1,3.0432316896448905,1,88.39265523047504"
"130,59.3305737961679,78938.66110446226,62.368718935182244,0,2.0975852792558745,1,92.15134409193205"
"131,60.613224756289114,59137.45546807625,44.557117068445145,0,2.518135684515277,1,77.96964052783443"
"132,21.019860394264487,52867.72888215836,49.218909898872106,0,0.570244702317455,0,68.83737023981676"
"133,36.53619931300982,50042.50345761464,44.72636662279891,1,3.2357870641980337,0,77.84976226802428"
"134,50.949186876186126,56384.051663013284,65.42888105539119,0,3.0263412887474352,1,76.11227417125761"
"135,52.73266144245819,53489.499685146,37.6902150319474,0,3.1884789910894864,1,73.31037933931586"
"136,36.858063234153335,68304.41114037347,50.11736369721936,1,3.50431901556456,0,74.68873721119212"
"137,41.33400644335617,66304.64726227807,55.27438651859997,1,3.385821486432223,1,87.74144198761468"
"138,37.83142726745829,68877.01786717524,33.88997232114832,0,2.889616819353965,1,83.18869496884778"
"139,46.32501656335344,78889.25567154252,40.80101829553846,1,3.0486680431627526,1,83.36110637926923"
"140,59.36614237754296,87943.03682100265,48.51821466501771,0,1.5956835833038305,1,91.84745502389646"
"141,35.747494114305546,61869.950901113356,41.13334965315625,0,2.416279354310574,0,73.24621461921164"
"142,57.00984597322097,76491.9565709348,41.844082287808504,0,3.050471053683461,0,76.70298493391249"
"143,35.61993513183735,54725.09724248677,46.50137336923562,0,2.2641464240876394,0,70.29962463822316"
"144,34.82847345003739,77775.10475374524,56.495813316461735,1,3.8601507958725465,1,93.50456380939943"
"145,54.82313542011856,75922.63735763766,46.57282223121855,0,2.3413679190449694,1,88.92561594915514"
"146,56.0632365360914,75126.23954914487,60.784261944729465,0,3.2163054112483165,1,88.09012494587428"
"147,55.21691924115185,61411.04761787286,40.022422173406454,0,3.116565656815336,0,76.72608312284801"
"148,29.210431101382305,49974.62754013667,37.48077739526548,0,3.74627759361041,0,61.62741206389508"
"149,39.40858826313539,39082.07343201785,69.26345405721133,0,3.900791174028302,1,67.92077196987871"
"150,54.87586310403986,59399.44188718351,43.42041872334489,0,3.6940326109679393,1,80.8697277294068"
"151,45.498502086766734,82995.18813373774,36.8908799292784,0,0.8939937986168665,1,86.00372322699293"
"152,32.11568584563043,55352.326479538904,32.5794605822817,1,4.194148148013126,0,64.69110781833672"
"153,50.4998152695053,71776.89878190082,60.75103453808939,0,4.527308224194598,1,96.5349299940604"
"154,36.422312892102354,72659.27100778397,46.586954853399405,0,2.5178757156785307,1,95.5802063123381"
"155,66.53429818070654,55744.70668609241,47.462902649336016,0,3.2366469126728497,1,79.77210481136798"
"156,63.5380975490191,79745.1725627928,48.4079828841336,0,2.109168319869218,1,90.39780818465623"
"157,52.249169116266806,16370.088832792448,60.12942884669781,1,1.0516214932678487,0,51.67503553903898"
"158,61.33208045723728,41658.745818927375,48.204701660240794,1,2.2612847344576137,0,70.14323036145156"
"159,45.777496201480574,46265.5155546231,73.44053778832625,0,2.45986096053639,0,71.58007241962663"
"160,54.18524993250019,47704.27465698915,51.337605740542294,0,2.6451492686481846,1,67.730035277516"
"161,62.7326435436249,65043.944267788436,60.61784766958321,0,2.041085909994012,1,86.3037647898012"
"162,47.945984181531756,64350.56704580853,58.052398579044066,0,2.2665748331827613,1,75.81397839721706"
"163,41.937753941828596,65909.85858262512,49.63552679741962,0,2.9889936783715925,1,91.74027455930656"
"164,24.54453650187461,68941.2224119873,44.13029013979536,1,2.229773016889858,0,74.01600117954625"
"165,44.002397691342075,45748.431462815264,53.31963928566554,1,3.543524332550028,1,71.41768412848717"
"166,54.88107821474774,41727.35899789022,55.10098731207273,0,3.6816606513974395,1,73.91777300205955"
"167,56.347601130811555,65944.79523011795,44.27413951873473,1,5.380387746164489,1,84.87210211072914"
"168,51.052380788620916,50546.518895303416,51.66338865950656,1,4.125679932123462,1,81.2499542971113"
"169,38.50441086045312,36442.87431948044,62.36204978259596,1,3.2431030583284146,0,66.23163628138761"
"170,21.278141172628914,74570.16426812223,70.69947739069679,1,2.3797357033323214,0,68.11863192731909"
"171,39.05741882394318,80926.52859753446,58.543693203494215,0,3.293747351673999,1,98.10512370730787"
"172,41.34786154735258,83357.41334547989,68.62759686380282,0,3.326595959916356,1,98.16747879996451"
"173,41.24485239371983,62805.1158221208,43.70625788793544,1,2.4866869109943393,0,66.85926325906055"
"174,52.42267628373509,69388.98143959354,57.01882252059294,1,3.7837313967528776,1,86.38885429342477"
"175,68.82811693217808,80548.02335042866,63.385195085812725,1,1.6019019853181247,1,98.93758534221536"
"176,46.48235042209312,50378.76314964848,41.03666667028004,0,2.7556001644624892,1,83.16881336702612"
"177,42.39921853012246,76660.16526081138,45.14409887954991,0,3.555858459317407,1,86.06495957455124"
"178,41.88933824395089,64130.94351214813,67.3790476183525,0,2.712415852407903,1,86.08294298402002"
"179,46.49261720289257,73705.67478513886,40.2490114421306,0,2.7932455965707286,0,91.35211957019709"
"180,35.06047487581921,62791.39531313903,36.58869967344289,0,2.8622141388077194,1,81.43817683313978"
"181,46.442382704952664,79443.85064622003,65.27981573639511,0,2.1643987593122542,1,84.99005627923299"
"182,50.4097480359816,63352.85643812305,61.96763224980438,0,4.173900931574208,1,84.58333738456375"
"183,47.51623276289386,37740.314107988735,54.32120243983769,0,1.981962328077185,1,72.66607925943323"
"184,50.490503208057376,81778.89948472084,49.542892453541725,0,3.318159327409885,1,87.7924538816215"
"185,50.20497131218242,45787.03888541832,45.61475494395018,0,3.4136478982823735,1,78.27435634308256"
"186,23.737239813042677,78795.87315365871,52.81948873809051,0,2.0513780987910333,1,79.26117042316307"
"187,52.64244190074484,58646.35677839517,65.7980695740155,0,3.0731042543807434,1,77.85360096989376"
"188,36.94782185205055,77640.1647779656,52.38566126142076,1,2.0903678272552977,1,90.21436623896953"
"189,31.849930043952504,77021.52922300147,71.66959267246966,0,4.391042475055945,1,78.73208441592935"
"190,31.746578065740046,66452.14461473057,41.0205801435977,0,1.861217063023787,1,85.76032726285914"
"191,50.20249932567035,67628.02976440697,49.803192456717305,1,2.346102905768036,1,73.88843733441574"
"192,42.32910087330176,66339.42925788849,46.269413323360844,0,1.7757749916444194,1,73.53267888941954"
"193,24.816374592175073,29792.628655783832,39.14858456837667,1,1.642301273132448,0,53.217636224757584"
"194,50.7364537823074,61774.953283473034,48.46916266990345,0,4.591215290882293,0,74.89091813842253"
"195,27.724702430414073,43259.037358921574,54.1732930166044,1,3.542774673912562,0,69.53662294137703"
"196,46.67785630221853,62567.80715618494,55.2423017995203,0,3.140293425700544,1,82.49525704905425"
"197,47.86198710807665,42855.86180425176,71.70452178944556,1,2.3434230366530784,1,72.57051382395089"
"198,55.62692498034054,42225.720881608875,54.6446746972356,1,3.9076118110467686,1,78.47697653943905"
"199,66.38021743760223,84074.01752630853,61.50136803679616,0,2.175777560632547,1,87.65375670045"
"200,28.6238840891935,76041.71082186284,50.66094246298976,0,3.793639294330103,1,87.01105996986061"
"201,44.370313727243406,59937.86122583768,66.78055600452595,0,2.1274887233943636,1,74.1169355519981"
"202,41.68397645946939,62771.52975373536,73.98449285588069,0,2.3554922981243283,1,81.57435597031761"
"203,50.204996231531545,56281.25961385487,55.3108513097595,0,3.758282386117921,1,79.89044774834244"
"204,47.588025251203426,68548.14563969284,40.073409845484186,1,3.863827344155767,0,71.24778304907501"
"205,40.76944508716056,49859.18450176793,44.51194977222832,0,3.597472933896761,1,77.72379983922933"
"206,39.70917373666973,74906.10394301936,52.81934303205162,0,1.9503258842432052,1,86.28636792406749"
"207,31.60258973779143,56203.697384788335,54.56498035250646,1,2.553273134277171,1,83.56162649681188"
"208,56.85433898887811,53702.295062531564,56.98425134384372,0,3.156898741198513,1,71.6637039015453"
"209,50.51045017919435,60325.69527727264,54.60197681230041,0,2.1507190380899086,0,70.5216538208152"
"210,56.01321837354165,51132.797551115844,50.069849162559386,1,4.370962760129293,0,65.74989906738655"
"211,41.275246362293835,64930.23524244725,43.638015587978714,1,0.5980530560494541,0,74.92687146892929"
"212,37.11797437566683,51939.561160299,54.011382612642294,0,2.221260484630847,1,80.03419061535163"
"213,32.06021920044927,67027.85404228255,68.54987357480657,1,2.4904334971301685,1,84.54890956000519"
"214,49.30701100488791,78240.09808367214,60.19928605427755,0,0.15605633522823226,1,82.83241911179292"
"215,32.52248130566119,49210.174697877395,55.34703949636198,0,1.6037708697638091,1,78.64668762022859"
"216,67.1839568275986,58041.36814057243,60.29566923822751,0,3.6252895125420683,1,75.18451990530582"
"217,29.308289026878715,66919.96069553132,46.28935971099148,0,3.030283636552964,0,63.44648657217893"
"218,48.28392143055002,53462.1396752789,44.917348539166795,0,4.5731360220429025,1,73.49240183129128"
"219,63.80225648656543,66964.80841239997,42.52214895634018,0,4.545226445884819,1,86.63495611868986"
"220,52.18907711116571,68330.9829097761,48.747133772305624,1,3.4330463786039465,1,88.67355998285164"
"221,47.10808454990135,76248.92664441456,45.7799410329092,0,3.3132382490007117,1,72.9808073419089"
"222,33.378196236457256,50910.14930872632,62.08274740652139,1,3.0659311085789005,1,82.76833839339831"
"223,28.418769737187553,45858.37139654288,45.24676582317811,0,0.34491798212050995,0,62.116720898924484"
"224,54.24060130701103,55386.33915654384,41.972782837750835,1,1.6054404866739247,1,71.0240864447089"
"225,63.07376688929936,45483.7149067935,69.42577178830632,0,3.100675503098934,1,77.4861379055744"
"226,39.73380011426194,68467.47306071245,45.48624768918656,0,3.6160257087476717,1,89.71581687610141"
"227,31.331261908603786,42573.73049735383,51.53528457250351,0,3.2896698121381407,1,75.79155931604372"
"228,18.0,94995.24627379033,54.513228247434114,1,2.1075350322843422,1,96.97949184811344"
"229,33.230821876049546,79438.91792360626,38.63306881079185,1,3.9374062824694955,1,81.4173412360375"
"230,43.63611789001152,60188.636544004716,62.354837695030696,0,4.482444028754637,1,79.95499545391473"
"231,64.18947889004082,73010.91739496964,56.371190404112276,0,3.9379896002913397,1,84.15024537460735"
"232,53.07760430679562,35447.97203533813,65.58384011880781,0,3.9895993295904706,1,81.26652973370878"
"233,48.661024856481035,97850.59997099337,43.207780627819,1,2.440774202044789,1,99.15577605311442"
"234,40.19856406438643,51146.78081699266,50.9912579247616,1,4.075934122700799,1,91.97436397618455"
"235,38.00201139292852,58192.53879150961,50.39355754994195,1,3.1457586393276573,1,77.25577590027268"
"236,61.867771170095565,32161.00069217345,52.638884943500216,1,3.511555528522005,0,58.23705075828502"
"237,47.40886248910067,67294.30957111342,35.45385251422839,1,3.365431842824709,1,83.63682235863945"
"238,19.768791696947737,43404.83764384336,51.108363786922226,0,2.878512894559589,1,78.53341064999255"
"239,36.91752422523309,61524.83642349044,35.735360885762546,1,2.139997524877698,0,68.1830865649449"
"240,34.701407618740475,51835.883506131926,53.583340711969214,1,2.917863336445954,1,77.1609728230183"
"241,38.44483188987042,43833.84097604485,28.713508754814804,1,3.9867616174828227,1,75.05088238782534"
"242,51.75492792342102,47934.57747356074,31.484131657094135,0,2.5585241946870902,1,76.59362694352703"
"243,43.71066141846901,63386.820511282815,58.18548716439999,0,3.8933472626081462,1,79.57847985413416"
"244,44.07761511595606,40777.63540696763,44.53161544805217,0,3.7370706706176717,1,73.02201687132496"
"245,60.76167793590284,48767.82493464634,40.121419263677595,0,2.7010626029801696,1,76.84363484307616"
"246,36.64246692255974,69949.10071896717,62.70845621075548,0,4.388800103619577,1,85.11710376436527"
"247,67.3703943106482,99037.19812311471,53.27626217328415,0,2.644453328809294,1,103.1850654341217"
"248,36.94430890354697,67163.83229329507,58.72090195533784,0,4.509546862612631,1,92.97074147088527"
"249,46.070378359350855,46241.07536734069,48.33757927679169,0,3.4341269815409725,1,71.6485957547556"
"250,41.6255568551668,54493.28744891533,76.79628693900003,0,2.9841340815464865,1,76.38720980638142"
"251,46.48102960201153,60473.835092288675,43.95486139440205,0,2.112198619662346,1,76.40233640081557"
"252,50.335103940877545,54758.62574046439,67.44495549359888,1,2.9117397698649587,1,80.20186019227684"
"253,50.20602288106652,73545.872501054,49.38633959900087,1,2.79624048650558,1,83.98419639017781"
"254,35.96259203255304,63262.10224521337,33.45489605087254,0,1.7417036147490945,0,71.49344716184986"
"255,31.525023870629152,73617.78577364805,54.82848745748109,1,2.782384577282333,1,90.34365891057195"
"256,75.03806149086853,55283.34314553556,53.147625614551636,1,2.196196819902914,1,68.74494243420038"
"257,39.19218792479336,79882.50329581885,39.4867818576077,0,3.585991768978782,1,91.19991297399335"
"258,53.390549264063836,57502.71623577681,40.777807228652854,0,4.306280475728203,0,69.48423055681029"
"259,25.708304273721637,45432.151962930126,49.75302356915008,0,1.7730843237047593,1,74.46427001142997"
"260,41.64464736114388,92659.80571563332,53.497478152479815,0,4.712307728366922,1,90.51588601631025"
"261,43.47360739221068,32625.333795583247,25.293367171205993,1,2.8714489656148703,0,65.67595837148065"
"262,50.67378083913399,48918.919120426086,60.53121452523803,0,2.0249786150614857,1,80.82133171433445"
"263,18.0,50594.58222254408,45.055020261850224,0,3.757754780208183,0,67.88579745589739"
"264,46.993687356939965,97624.59409584844,36.68252515601824,1,2.553545521744952,0,89.75817138047984"
"265,31.203102535585288,87102.88326219768,59.41066551451931,0,2.918263323968506,1,86.56797188175153"
"266,48.892148534339086,82408.92215463296,49.763820205815435,1,2.5957217557879213,0,76.831242346471"
"267,32.56404963794205,55040.120064355026,62.16165776782255,0,2.1832620681351,1,80.78124364813169"
"268,34.734207648893026,96392.67005762662,54.379522629797556,0,3.7239970324019036,0,81.17104070001842"
"269,41.71646867528078,65525.28005761457,49.98485497051954,0,2.7136985971058127,0,79.78089300154899"
"270,32.37204636476166,74658.95055454684,48.47270055019844,0,1.5633482078207541,1,82.73350806814635"
"271,39.29358663917574,62695.4307165931,54.82712760556138,0,3.5510601242159328,1,84.35785099923066"
"272,30.67949077748022,59258.00143015123,45.8646874119067,0,1.7944176489762447,1,88.70293136526497"
"273,23.00195457961527,56223.319891104315,41.47427411253501,0,1.8467398273247413,1,72.73579850592265"
"274,57.215484629152314,56855.40009871257,56.09909122654644,0,4.1926062049773165,1,82.16160222060603"
"275,29.447415686112862,69127.37473017118,48.5551215855557,0,1.8036601007897881,1,87.30953536449813"
"276,42.8558293487042,65507.99698163082,50.33567648069006,1,0.6835551430725095,1,85.79201278636341"
"277,54.03469297792542,59527.92944694474,60.893798361546075,0,3.6228614849614957,1,80.47385371334285"
"278,37.62067076980748,82642.85989048282,48.86123392264259,0,2.6961365705188696,1,86.39246810197969"
"279,35.09800920305354,15498.703968889044,50.150339255417904,0,2.7823448788618834,1,60.76947874822522"
"280,47.71485706400906,67648.30871881792,44.003504885490685,0,2.6854996066498,1,91.21849771000474"
"281,58.41520587272582,70766.08059988469,54.30739933981851,0,3.231669939018727,1,85.33775949664171"
"282,30.968216818962375,77204.44302382754,53.49827912680088,0,2.247280758096932,1,86.16700196032212"
"283,43.19822601579073,59026.928384199586,59.00775131790558,1,4.476114874565765,1,79.3775535002944"
"284,24.210064860392073,63118.801010759365,44.20871162993124,0,1.5237695196906016,1,82.41528533007536"
"285,40.28158795581372,74789.22574972082,45.421830304098144,0,3.444874916677123,1,87.47737421672967"
"286,45.41045621445691,82367.4960642027,57.92137399145469,0,3.642121003876584,1,85.38457179643689"
"287,34.74450429893921,55491.96022231848,52.522130033628635,1,2.240348239166622,1,72.61939253997964"
