"id,age,income,health,smoke,exercise,treatment,outcome,ps,ps_logit,matched_group"
"397.0,1.3265165433825745,1.610941356241762,1.5097176113515727,1.529953345140743,-0.823841691737585,0.0,74.92389439995115,0.9162358399969611,2.3922685677039013,7"
"10.0,-0.5254277167943064,-1.1765404018917431,-0.04905759275747325,-0.6536147021581291,0.1093728609868837,1.0,72.62701632743457,0.7275480703533753,0.9822178793742352,8"
"511.0,-0.10436914626875637,-0.7910562632118555,-0.8203329064245546,-0.6536147021581291,-0.9990525935889603,0.0,63.737022542464494,0.7289231281858506,0.9891658376571959,8"
"15.0,-0.6261829178519459,-0.13905144977743053,1.0658106797626548,1.529953345140743,0.5505042609369548,1.0,81.06749706964733,0.7554055624896644,1.1276532920593572,9"
"198.0,0.006145671428331665,0.5075398919258646,-0.32351921427136204,1.529953345140743,-0.7482977269718385,0.0,78.03944934831564,0.7555597229256719,1.1284878159171168,9"
"16.0,-1.0853179963111383,1.5242781698052414,-1.4531720812727538,-0.6536147021581291,-0.34403868214475836,1.0,88.95432279150066,0.8595900558789237,1.8118892802325623,10"
"619.0,0.17498026600736685,-0.20952361989428692,0.9242561370190755,-0.6536147021581291,-0.5240323417778215,0.0,73.68597169573383,0.8594332816260442,1.8105909572415497,10"
"18.0,-0.9785123692982142,-1.0570165714755633,-0.40116482377679147,-0.6536147021581291,-0.05846570720540956,1.0,74.04441393709303,0.7019581716419979,0.8566399774222122,11"
"79.0,-2.0786432205397687,-0.8394016001231447,-0.20160384793470965,-0.6536147021581291,0.8692972409633343,0.0,57.778218226940474,0.7029753264150969,0.8615065822388925,11"
"20.0,1.4404244199804719,1.2268313187142537,1.2252415188480417,-0.6536147021581291,0.01848587700928157,1.0,90.58173130150806,0.9455022929630549,2.85355768516085,12"
"239.0,0.8155154832531437,1.7248338546067619,0.9668690960828604,-0.6536147021581291,-1.0209969578409315,0.0,83.40261810977043,0.9460199324514926,2.863648780123783,12"
"21.0,-0.2832547029780152,0.5769029020972326,-0.4129855240940593,-0.6536147021581291,-0.16709656236410536,1.0,76.65686204542462,0.8553517022732453,1.7772074689131387,13"
"1416.0,0.004927278915957316,-0.1937937591754914,0.3012575292050349,-0.6536147021581291,2.667941609099689,0.0,69.79528255117147,0.8559264156728434,1.7818602381169757,13"
"22.0,0.01564287243500985,-0.24558995637285197,-0.3620344016475867,-0.6536147021581291,0.09968896381207235,1.0,87.8194753095529,0.8107446361124653,1.4548558944253833,14"
"866.0,0.23814356498365913,-0.5602288986887003,0.35784506979605285,-0.6536147021581291,-1.48614387927949,0.0,66.50090511157818,0.8103392865548382,1.4522162750993848,14"
"25.0,0.05986475188375132,1.0922703753030727,-0.33947552709127293,-0.6536147021581291,-1.9764314398137313,1.0,79.62995628327786,0.883089510061749,2.0220179671246807,15"
"570.0,-0.03440343613324455,0.9667970744895612,-0.24981592495877672,-0.6536147021581291,-0.5084492966434162,0.0,79.39311310987901,0.8849507746248778,2.0401719380506096,15"
"27.0,0.32968922526207,1.5545845350285892,0.48557462899894005,-0.6536147021581291,0.3324867872384752,1.0,90.26347699103347,0.9328691782511854,2.6316216957475356,16"
"968.0,-0.09409676731317587,0.6798758014367307,2.027909774689063,-0.6536147021581291,1.1142976633264532,0.0,72.9643361360998,0.9290084802700732,2.571557437673441,16"
"29.0,-0.3504291426051076,-1.1540889939859815,0.07707960700959805,-0.6536147021581291,1.8816519795720046,1.0,73.62171448226405,0.7589661165076897,1.1470196151049505,17"
"679.0,1.2426295429280467,-0.008292534021566798,-0.03928959646709972,1.529953345140743,-1.4084355777739763,0.0,62.13903024146377,0.7583030184097356,1.143398266811809,17"
"31.0,1.8344265333598293,-1.8140734311621038,-0.6051175674527218,1.529953345140743,-0.9600918686295483,1.0,76.1621638616331,0.559193575482577,0.23788986967949682,18"
"973.0,-0.7182420080412264,-1.420013826337243,0.12854475641758664,1.529953345140743,0.3702184950490558,0.0,61.039574935958505,0.5560743277654936,0.22524482480603894,18"
"32.0,-0.06692764378594955,0.3135182124850681,0.4897996392573731,1.529953345140743,0.8727209107605117,1.0,88.1346090161837,0.7884840178229927,1.3158115756281408,19"
"996.0,1.7787938587015542,-0.29897164761425554,-2.003178678208702,-0.6536147021581291,0.07268026425775934,0.0,78.52759660907091,0.7884517348538793,1.3156180167315252,19"
"33.0,-1.1310536251381853,-0.16535134532246612,-0.9242548315703991,-0.6536147021581291,0.4285876348006656,1.0,79.90682677871929,0.7599673198420149,1.152500350750966,20"
"370.0,-0.028195475655205325,-1.1399368702808814,-0.033110137932764135,-0.6536147021581291,1.3766488008962907,0.0,57.54998097052535,0.7610620631333195,1.158511069417828,20"
"34.0,0.7850571134761295,-0.4892636825772331,0.1012510579569627,-0.6536147021581291,0.4252294637552664,1.0,82.7882841100763,0.8340426579847324,1.6145537701924868,21"
"702.0,-0.7709479706776093,0.7169314840967059,-0.85928101905763,-0.6536147021581291,-0.45565161280809763,0.0,69.47827080172821,0.8354074082360801,1.6244462401941802,21"
"35.0,-1.2972971499450978,-1.637348127431787,0.48326394699894526,-0.6536147021581291,-0.3690738010540569,1.0,69.33772912900154,0.6752041189578977,0.731818116928986,22"
"1144.0,-0.22954519673971133,-1.1235887385252186,-1.4527434236756596,-0.6536147021581291,0.7686759920825957,0.0,62.73542446231906,0.6735096304857565,0.7241018427568335,22"
"37.0,-2.0502124233430554,-0.5570749313497303,0.21104201329196517,-0.6536147021581291,-0.21028073655890503,1.0,80.96773859401554,0.7427854778941471,1.060496825716462,23"
"123.0,-1.481756221897907,-0.6948483788135338,-0.30944598846982524,-0.6536147021581291,1.8043490404126374,0.0,61.74086460208578,0.7426319156707044,1.0596932241297672,23"
"39.0,0.14744217574909987,-2.9368867404174437,-0.16032143649559863,-0.6536147021581291,-1.8013224398348324,1.0,61.53233244848143,0.5290303229440328,0.11625203945045476,24"
"1286.0,-1.9243933036056597,-0.7984526480073469,-0.407541146331434,1.529953345140743,-0.5169320506290623,0.0,69.23094580746904,0.5309524596271504,0.12396835863184037,24"
"40.0,0.6993754782866597,-0.043197643701267226,0.6441334296923773,-0.6536147021581291,-0.3769340492871042,1.0,88.03578442493807,0.8722885328236709,1.9213466986583405,25"
"318.0,0.2771748938761316,-0.22997194446367006,1.1480252184946784,-0.6536147021581291,0.49627158123800513,0.0,61.960183129519606,0.8731728240270908,1.9293081613213021,25"
"43.0,-0.3600185281534919,-0.4801696269401814,0.2639804490188638,-0.6536147021581291,-0.5415052620695392,1.0,68.783231913327,0.8029052329101273,1.4045520263935056,26"
"1321.0,0.4866205113761244,0.8444889285487467,-0.06247973614185256,1.529953345140743,-1.6780974961452646,0.0,80.14406591187262,0.8028634442467877,1.404287977493157,26"
"44.0,-1.5598891995800868,-0.6277820415583071,0.7469457880724044,1.529953345140743,-0.39057486362605054,1.0,72.01866805476693,0.6424152045546517,0.5858623066468867,27"
"1022.0,-0.07799205217639377,0.35859455276593594,-1.7806323707416791,1.529953345140743,-2.1061650855992062,0.0,67.32125380656811,0.6426807126658305,0.5870182977147904,27"
"45.0,-0.7867440703687414,0.46162980800683334,-1.9757302953530862,1.529953345140743,-1.1330847992326942,1.0,81.67239990169023,0.6236529914006632,0.5050824971669843,28"
"617.0,0.6864333447081001,-1.026665790342642,-0.23669068923645042,1.529953345140743,-1.0548624904964472,0.0,71.74308046609366,0.624178247961262,0.5073210141028275,28"
"46.0,-0.5225958032390317,-1.030771292449756,1.1846777088540978,-0.6536147021581291,-2.095032762744039,1.0,71.8578928650951,0.780814399709576,1.2704186163695108,29"
"708.0,-2.174803089070389,-0.333653328967702,0.4608037474613403,-0.6536147021581291,0.8589487515457666,0.0,59.20924899872233,0.7801946951533756,1.2668013211491642,29"
"47.0,1.0241076196877055,0.29177464293027094,-0.28800117049719376,-0.6536147021581291,-0.18009804590971204,1.0,88.82688415169338,0.8708528790770316,1.9085208254379364,30"
"934.0,0.39523211723095564,0.21397481447773098,0.10233614229469802,-0.6536147021581291,0.7862953274288129,0.0,74.04383947696093,0.8706641404180229,1.9068437165985703,30"
"48.0,0.29699776303678865,0.7640507621127768,0.46220526374549736,-0.6536147021581291,0.17471907621821636,1.0,80.72832806400444,0.9023427986825698,2.223531089936138,31"
"1308.0,1.0534296426878116,0.9159295281484348,-0.15077873238349018,-0.6536147021581291,0.021446909372499275,0.0,72.54120805324877,0.906073308092354,2.266605612091148,31"
"49.0,-1.8498328866962348,1.2328323441264861,1.2222723586859652,1.529953345140743,-0.007667904502311811,1.0,87.40778118945495,0.8307579056059113,1.591008222351476,32"
"1024.0,1.7073129271315473,0.9224510550081436,-0.6252032962252166,1.529953345140743,-0.19828521032175397,0.0,83.44012029531216,0.8307155611647893,1.59070708108355,32"
"51.0,-0.44559851396545685,-0.22238717240114933,-0.6555347372597318,-0.6536147021581291,0.08484600384027732,1.0,80.72599635580602,0.7864460049737402,1.3036343630533453,33"
"369.0,-0.8409234686401954,-0.43309141102393056,0.1722402035884539,-0.6536147021581291,-0.7905543550322732,0.0,57.41648507359807,0.7863572092129129,1.303105735416293,33"
"52.0,-0.7430033718701973,-0.9082969973560803,-0.24101773682961836,-0.6536147021581291,1.0335538562810096,1.0,75.3142099573447,0.7445056132240335,1.0695199518479361,34"
"190.0,-0.5082026549984022,0.5815780725950929,-0.3603207433686793,1.529953345140743,-0.5722020145897984,0.0,78.09060508680494,0.7445795185578582,1.0699085204527996,34"
"53.0,0.5701674029130384,-0.8563155882508459,-0.7287216353453684,1.529953345140743,-0.14123163282553644,1.0,76.9850507370414,0.6189811939988046,0.48522615746930114,35"
"815.0,-1.5670617982877155,0.4136303337569165,-1.7227857771472628,1.529953345140743,0.4124925332420347,0.0,69.66130276086125,0.618443897399635,0.4829485823568498,35"
"54.0,0.9974867779744742,-0.24558465984282513,1.7518175613881015,-0.6536147021581291,-0.5126938022848182,1.0,77.56943585159445,0.8968332508457145,2.1625233452717216,36"
"478.0,3.0844194377467917,-0.801383825473461,1.1792770498028478,-0.6536147021581291,0.13261631080576589,0.0,69.68017429364343,0.8958436215018639,2.1518724589563303,36"
"55.0,0.8958658094383357,0.35847639568339407,-0.8006341869912701,1.529953345140743,-0.22903333749341098,1.0,81.44650904544562,0.7535570867869362,1.1176744000934717,37"
"1.0,-0.19407392343510896,-0.5758778267455987,-0.8041923786586574,-0.6536147021581291,-0.2878035504606166,0.0,68.91182285929676,0.7536491462969771,1.118170182106953,37"
"57.0,-0.3682818341284458,-0.8322064196509293,0.24445340391724166,-0.6536147021581291,1.4103889504881235,1.0,81.55807047651129,0.7895959832316501,1.3224918292280445,38"
"1080.0,-0.40847367571111903,0.3632979091048591,0.6672231628508511,1.529953345140743,0.8368972824799628,0.0,80.54092723075986,0.7896729262599104,1.3229550292576564,38"
"59.0,0.9409749139193929,-0.2909974484211653,-0.3465270112486575,-0.6536147021581291,0.13896522813596235,1.0,76.17922185304998,0.8330927761994779,1.6077069000155837,39"
"730.0,0.14640682107880698,-0.7116177440892484,0.8881780290639579,-0.6536147021581291,0.4687104884745181,0.0,73.46106112634939,0.8318658996373872,1.598909372068076,39"
"63.0,-1.272190316691262,0.8840453833198525,-0.4781539781847985,1.529953345140743,-1.37599154688796,1.0,79.06729927654008,0.732534045695459,1.007517533968048,40"
"883.0,1.010899108510335,-0.0646987444668199,-0.8336718196322659,1.529953345140743,1.4680571493001628,0.0,68.08289133245805,0.7324195101987143,1.006933033636599,40"
"64.0,0.7748469681526484,0.7343113903492268,-1.4483701687920885,1.529953345140743,-1.6697407206861306,1.0,75.98365949931896,0.7382531512930187,1.0369089788593409,41"
"71.0,1.514192591944435,-1.2910779165598631,1.7198867423472786,1.529953345140743,-1.1507993940179613,0.0,64.98579879060128,0.7390878617947876,1.0412330912828391,41"
"65.0,1.3289293469662498,-0.30137695606812925,0.3598822779210553,-0.6536147021581291,0.3982791499831194,1.0,78.46789940875784,0.8668271314824877,1.8731915223633278,42"
"964.0,-0.14461991683142872,0.8688998913250261,-0.5558533503414697,-0.6536147021581291,-0.9040915877072472,0.0,76.35095580340821,0.8666113874658252,1.8713238830880836,42"
"69.0,-0.7105946840901899,-0.5533640050803896,0.7253902780981676,-0.6536147021581291,-0.9022442314087858,1.0,79.87550494814728,0.803535070740137,1.4085368933611961,43"
"261.0,-0.11383349286355798,0.7396858846832566,0.08846621556547989,1.529953345140743,0.7900933037158744,0.0,76.9545029512025,0.803169102036859,1.4062203054780402,43"
"75.0,0.7844024555730704,-0.051464032742143784,1.8336837985374501,1.529953345140743,-0.9660254197656496,1.0,83.39162029307914,0.825735698584762,1.5557016244252169,44"
"643.0,-1.5849796633836861,0.2329408686250044,0.008682931879233705,-0.6536147021581291,1.3077966150762896,0.0,76.50482658747605,0.8257197685486815,1.5555909234086536,44"
"76.0,0.035533944297395335,-1.6581283376896048,0.8065743984576775,-0.6536147021581291,0.5954905511660794,1.0,67.79172685601236,0.7500301586686202,1.0987731413692354,45"
"272.0,1.132171268340249,-0.64857095169359,0.9112170210623064,1.529953345140743,-0.650662942526273,0.0,74.36006078983738,0.7498868878793434,1.098009114974659,45"
"77.0,-0.35788220749163624,1.1695684748460176,0.5878233989362633,-0.6536147021581291,-0.2777428294158597,1.0,94.2615718424282,0.9099936978995405,2.313557982884611,46"
"1157.0,2.2422148234837556,0.8903541904484864,-0.42701903168151417,-0.6536147021581291,-1.6711261489918152,0.0,87.44037531205599,0.9100105863292548,2.3137641952408905,46"
"78.0,0.04033753904763072,-0.7624390503660233,0.27363993537351666,-0.6536147021581291,-0.45903649783919254,1.0,75.00494317851467,0.7934443870385695,1.3458137635577063,47"
"1042.0,1.0460773314083942,-0.2359600343310674,-1.5482504794928629,-0.6536147021581291,0.36596175668800657,0.0,65.16922076687673,0.7937318096984839,1.3475684163019142,47"
"80.0,-0.27703388431371107,0.18881047807349988,1.2255073392431837,1.529953345140743,0.07166762987729987,1.0,82.80372017628156,0.7974954009792359,1.3707134703428272,48"
"1465.0,0.5466290612626807,-0.2785171651603651,-1.0957391705887656,-0.6536147021581291,0.5038255778676862,0.0,67.16808232690126,0.7960722202185199,1.3619240001614192,48"
"85.0,-0.5644981667414232,0.6898206153612965,0.3484636689086199,-0.6536147021581291,-0.26555718338597756,1.0,85.86330977300155,0.878428455811269,1.9776315347385693,49"
"1426.0,2.04224423227216,-0.1334380433735994,0.38822339422990554,-0.6536147021581291,-1.8303894665476252,0.0,75.23551513627498,0.8789182756291958,1.9822261934724859,49"
"89.0,0.46988197307067076,0.07241656038310715,0.1845732702809464,1.529953345140743,-1.5286955317455588,1.0,77.60990510188887,0.749321301667777,1.0949958329277707,50"
"284.0,2.1205354888623886,0.06864870343267532,-1.4946808203603241,1.529953345140743,1.3678360423443634,0.0,76.28327236466848,0.7493975581782023,1.0954018416688636,50"
"90.0,0.045755698246188775,-1.1057937413083747,-1.7472817991337333,1.529953345140743,1.8716807333230756,1.0,70.58797608979627,0.5245144720308395,0.09813657338067806,51"
"1323.0,0.4426057826923891,-1.4445744711737185,-1.017210262487815,1.529953345140743,-0.18313613553808808,0.0,55.247694592147774,0.5236798762759275,0.0947904174765873,51"
"92.0,-0.7686136942602316,0.42886113009993415,-0.04986765956507922,-0.6536147021581291,0.7186209004116889,1.0,88.27148647593086,0.8527143696852367,1.756050872749593,52"
"1116.0,2.3960736608032054,-0.7620140847824262,-0.19586228342767567,-0.6536147021581291,1.5334705671732454,0.0,73.52955519395877,0.852180347756921,1.7518052154163808,52"
"93.0,-0.3870834264865003,0.9042770113362905,0.4564143670053877,-0.6536147021581291,-0.7663883641047032,1.0,85.37846720771668,0.8927232382422782,2.1188645556993873,53"
"651.0,1.0948746388732045,1.6748451749657398,0.5856148529790326,1.529953345140743,-1.2719039554833673,0.0,76.24943039573394,0.8923189350099208,2.1146498629622044,53"
"94.0,-0.4527583641650856,-2.4187943178623232,-0.8076373446046606,1.529953345140743,0.34140657395194524,1.0,62.17614999808566,0.3856902364378484,-0.4654647508275798,54"
"62.0,-1.180604889833599,-2.481156898698404,-0.04881203954715397,1.529953345140743,0.06294023517998364,0.0,59.19578087325521,0.39117699086469593,-0.44236748045371477,54"
"95.0,-1.5445959856705815,-1.0423117449336543,1.3032450006947889,1.529953345140743,-1.2183296309839426,1.0,79.99073720368135,0.6203227117737461,0.49091819508467976,55"
"877.0,0.17488236134268348,-1.3640707276925867,0.28248417788552294,1.529953345140743,1.1199804763879069,0.0,63.77488875287455,0.6210531294484019,0.4940206209265291,55"
"99.0,-0.29223355103972093,-0.7557370621603077,0.6142343950507422,1.529953345140743,0.7189956773435737,1.0,71.28498364847151,0.6845971255275755,0.7749797391016355,56"
"780.0,0.127916571247154,-1.7707073311801513,-0.10488326084771905,-0.6536147021581291,-0.32550937155957727,0.0,58.30860386482356,0.6842701469342448,0.7734658387139876,56"
"100.0,-1.495533710069165,-0.20125240498361785,-0.653024904260887,1.529953345140743,-1.1502562026607572,1.0,82.06118818143011,0.5984434580381486,0.39898369747437895,57"
"1284.0,-0.8541506568102667,-0.5107942546055225,-0.7241314510163762,1.529953345140743,0.2320573841187379,0.0,68.76451601833563,0.6021486061726683,0.4144257157362752,57"
"102.0,-0.40242283245069554,-0.6722868833963482,1.6676562873067706,-0.6536147021581291,0.4859826475065804,1.0,79.99738313301106,0.8487535795984674,1.724858466494363,58"
"798.0,-0.024314654576772864,0.6464312438261824,-0.9351518990882127,-0.6536147021581291,-0.19311343594767694,0.0,77.99654894942533,0.8480403607371608,1.7193132754471003,58"
"103.0,-0.870749060337724,-0.8281508831764903,1.0975541711707963,-0.6536147021581291,2.0748080180673543,1.0,83.82819414943071,0.8162822614744785,1.4913596537931588,59"
"756.0,0.44955202003649736,0.8869362714714044,0.14503161701691736,1.529953345140743,-1.259471964824103,0.0,64.77714415030928,0.8166934968772652,1.4941042354046719,59"
"106.0,1.8689808417018354,0.10957140378833959,-1.2303938966589776,-0.6536147021581291,-0.06040588260660446,1.0,83.4355124382493,0.8494507169714035,1.7302994327004946,60"
"1379.0,1.8076571447489056,-0.2057612415226977,-0.721577137685258,-0.6536147021581291,0.7083279026775836,0.0,73.4565117336608,0.850328737122061,1.7371817160166296,60"
"108.0,0.20928862174497442,0.3134282498526714,0.4869383464874597,-0.6536147021581291,-1.6486047884353205,1.0,78.45784518428906,0.8700986589286143,1.9018313587881452,61"
"1440.0,0.6223488186404353,0.9985064094990109,-1.2932216268568377,-0.6536147021581291,-0.37878950560307056,0.0,81.43911340818107,0.8706115806329775,1.9063770477117614,61"
"109.0,-0.12903857509299022,-0.2719044237362761,-1.7983337303091396,1.529953345140743,0.13478934526845754,1.0,76.39972224431334,0.592752700678544,0.37535666516019095,62"
"1412.0,0.41140813016052025,-0.7587412065977935,-0.9992480293064901,1.529953345140743,-1.3709827463228617,0.0,67.89290971738832,0.5917534350324947,0.3712187354748328,62"
"112.0,0.00820571106605232,0.8830936674644299,-0.25314231112836716,-0.6536147021581291,0.33119344766897946,1.0,87.27153397179453,0.8857349995518297,2.047897492188134,63"
"735.0,0.4284364806147669,0.728127014206881,-0.07704804070996782,-0.6536147021581291,-0.6154180393685281,0.0,72.8082077396913,0.8857370744115017,2.047917993192225,63"
"113.0,2.4570410296094782,-0.09438569374401033,-1.14799656615106,1.529953345140743,0.1782419890909582,1.0,75.74277848498286,0.7519674609185654,1.1091331094268067,64"
"1278.0,0.14253829330053974,-0.07803617247803828,-0.02393127406834494,1.529953345140743,2.6254452974099727,0.0,74.21580634324015,0.7527898427816206,1.1135472817841074,64"
"114.0,-0.2492021649236836,-0.19879430288802416,0.42624709943084194,1.529953345140743,-0.23262701202692898,1.0,90.43006752330811,0.7229306957955564,0.9590456905490313,65"
"628.0,0.003614501176538389,0.7124795607411174,-1.4762722386537814,1.529953345140743,-0.02310344744675024,0.0,74.43115206045661,0.7231377074841542,0.960079427164488,65"
"120.0,0.7529432226753414,0.10000977986045231,-0.43307664277026714,1.529953345140743,0.32903471929385386,1.0,92.6835675371045,0.7483258077536659,1.0897030919043835,66"
"1488.0,-1.6079223357043646,-1.1648574147404531,0.9109601634437522,-0.6536147021581291,1.0939550718699251,0.0,66.59003823791842,0.7489630219045271,1.0930893609742443,66"
"124.0,0.544874926696469,1.8903171239446293,-0.09412545715920168,1.529953345140743,1.1829994499877543,1.0,96.64146935060343,0.8872301734051857,2.062755636603064,67"
"1336.0,-0.6782727747741361,1.9216864964383353,-1.5927625089156736,-0.6536147021581291,0.00918825701900433,0.0,80.33068247598275,0.8871623427908656,2.0620778662714287,67"
"125.0,2.17905273405231,1.0834201346711303,0.7716098143739389,1.529953345140743,0.1755781446119785,1.0,86.50079935108026,0.8950925637050794,2.1438487338014274,68"
"865.0,-0.4482677409426968,1.5449050040057386,-0.6742672489171315,-0.6536147021581291,-0.31442791901181744,0.0,79.43939859544018,0.895276654322362,2.1458107115999803,68"
"127.0,-0.6302695893619844,1.2878459426497213,1.3414941192485856,-0.6536147021581291,-0.3063820651983469,1.0,82.76242337074663,0.9255086118363327,2.5196599134485056,69"
"19.0,-1.4924081834670488,1.8707815025279864,0.5865437934344231,-0.6536147021581291,0.6365155740620346,0.0,87.03433636396099,0.9238443358235029,2.4957641313190693,69"
"130.0,-1.6334063168804838,0.4778629245533845,-0.044722236383238044,-0.6536147021581291,1.111379321626871,1.0,77.89256003199546,0.8379495088049791,1.643049885928701,70"
"1455.0,-1.8475120624589898,1.762215933699153,0.3275148828341207,1.529953345140743,0.5429358344380468,0.0,85.22640211678996,0.8378398579881293,1.6422426040723672,70"
"131.0,0.01669737474900243,-0.8761269646578972,0.006158719503362605,-0.6536147021581291,1.4393551421275643,1.0,80.76428864592366,0.7874673988760418,1.3097265779390117,71"
"361.0,1.5087939166849318,0.8095482691933429,-1.6186256629873363,1.529953345140743,1.2229842484419482,0.0,76.69180350080748,0.7870651787585666,1.3073249489298442,71"
"134.0,-0.9901299194496879,-0.35574426077739635,0.08385994540302309,1.529953345140743,-2.314859755453123,1.0,66.94041351981303,0.6346393608007062,0.5521719834285614,72"
"1362.0,0.0686876271465599,-1.1364656417538828,0.3155713380527266,1.529953345140743,0.48934539990776404,0.0,64.80929929215638,0.637288758932549,0.5636158250336406,72"
"135.0,1.526317312270857,-0.4258023035591658,0.47945220160643526,-0.6536147021581291,0.7056231249932281,1.0,86.20621458516146,0.8693393534542769,1.8951300816333752,73"
"443.0,-0.14399252203822016,-0.36430601149858166,1.6077240833340931,-0.6536147021581291,0.24686235721504354,0.0,68.753752039003,0.8693797552422434,1.8954858140997592,73"
"137.0,-0.381375996783076,0.4156774115460509,-0.9625345102180995,-0.6536147021581291,0.21373151858166256,1.0,80.93783548973937,0.8254708607540092,1.5538622490475342,74"
"745.0,-0.792756175628559,0.09094193988375542,-0.13559363459577184,-0.6536147021581291,0.536685861357412,0.0,73.16567796385519,0.8254928743146435,1.5540150556781838,74"
"140.0,0.1786243659348484,0.009426769726035929,0.8771049144074756,-0.6536147021581291,0.0758200040768362,1.0,74.48319521767581,0.8739354100501273,1.9362120771229996,75"
"86.0,0.8796850278909689,0.16426773775736256,-0.012571058859947429,-0.6536147021581291,0.6497265318282329,0.0,64.78075166734585,0.8736662307557711,1.933771048820609,75"
"142.0,-1.6913096262416085,-0.09622092781384604,-0.05443302959165566,-0.6536147021581291,-1.036273716419981,1.0,82.84233385954668,0.7757201068036047,1.2408969729624113,76"
"223.0,-1.6966420448497816,0.6107450647852946,0.7278328560127728,1.529953345140743,1.0696724600075196,0.0,62.79790651198923,0.7749864750250289,1.2366850662227606,76"
"143.0,0.13498163260994267,0.4449451559048925,-0.5505293817625195,-0.6536147021581291,1.2020994560508937,1.0,80.6024377550886,0.8606658025007106,1.8208309326867609,77"
"1148.0,1.5717378954454666,0.0006776710023997302,-0.4638249227221456,-0.6536147021581291,-0.12418965194704411,0.0,77.66513826115111,0.860805866142174,1.8219993989541778,77"
"144.0,0.2116655022442683,-1.0958805935764997,0.4688756894346519,-0.6536147021581291,-0.5347820930131222,1.0,71.3582890613988,0.7792445010515803,1.2612691124309392,78"
"1171.0,0.23338046961300446,0.5768305418640958,-0.11503774331208862,1.529953345140743,-0.687740479409886,0.0,71.78700273472117,0.7793977981766808,1.2621604800407988,78"
"148.0,0.4787215139859319,1.1926047917474252,-0.0658288295516018,-0.6536147021581291,0.19866430935844975,1.0,89.96826543845786,0.9112271979534307,2.328711940363295,79"
"821.0,1.383049472256076,0.7771281691529435,0.3083759901742086,-0.6536147021581291,-1.1285865896827136,0.0,75.96614557715064,0.9107382064828192,2.3226819343897698,79"
"153.0,0.18350954151202917,-0.37445162445562086,-0.32598430465899264,1.529953345140743,0.8376852436392485,1.0,86.15831759455632,0.6913513029830375,0.8064443652509072,80"
"734.0,0.9956077314647139,-1.2472186178510531,0.8243216386043826,1.529953345140743,0.3961635554878539,0.0,65.69575081308624,0.6917819271853379,0.8084632107686482,80"
"155.0,-0.781146537107626,-0.3156929393954663,-1.5634064080943542,1.529953345140743,-0.363527690730257,1.0,83.57858509344581,0.5675688549205509,0.2719389606826261,81"
"1485.0,0.8972015163851645,-0.9917725517231517,-1.527439721444363,1.529953345140743,-0.06914506884877104,0.0,69.59431553128226,0.5673226839339416,0.270936027617928,81"
